frame,time,id,cls,conf,x1,y1,x2,y2,cx,cy,lane,speed_kmh
459,15.32,234,car,0.55,645.4,611.0,717.1,667.0,681.3,639.0,7,99.7
459,15.32,221,car,0.43,366.0,259.1,434.6,317.2,400.3,288.2,2,79.7
459,15.32,219,car,0.33,1843.5,570.4,1917.7,614.8,1880.6,592.6,7,88.3
460,15.35,226,car,0.62,964.9,361.7,1043.9,432.3,1004.4,397.0,4,97.8
460,15.35,224,car,0.50,1052.6,662.0,1119.7,726.3,1086.2,694.2,8,82.4
460,15.35,234,car,0.52,663.4,613.4,734.5,665.9,698.9,639.6,7,100.0
460,15.35,221,car,0.33,354.8,260.2,420.7,315.4,387.8,287.8,2,79.3
461,15.38,226,car,0.62,951.1,364.8,1029.3,432.5,990.2,398.7,4,97.7
461,15.38,224,car,0.52,1066.4,660.1,1131.4,726.1,1098.9,693.1,8,81.2
461,15.38,221,car,0.54,339.5,260.2,409.1,316.8,374.3,288.5,2,79.1
462,15.42,226,car,0.54,934.6,363.6,1011.6,432.2,973.1,397.9,4,97.3
462,15.42,224,car,0.46,1076.6,658.3,1144.7,725.6,1110.6,691.9,8,80.1
462,15.42,234,car,0.59,697.0,615.0,773.1,664.0,735.0,639.5,7,100.5
463,15.45,226,car,0.62,916.1,363.5,996.9,433.0,956.5,398.3,4,96.8
463,15.45,224,car,0.37,1089.8,656.8,1157.6,724.9,1123.7,690.8,8,80.5
463,15.45,237,car,0.46,0.0,663.9,44.3,724.7,22.2,694.3,8,0.0
463,15.45,234,car,0.35,716.1,615.8,786.0,663.0,751.0,639.4,7,99.8
463,15.45,221,car,0.51,314.4,260.5,382.7,315.8,348.6,288.1,2,79.0
464,15.48,226,car,0.58,902.4,364.4,981.0,432.0,941.7,398.2,4,96.1
464,15.48,224,car,0.30,1104.1,657.9,1171.3,725.7,1137.7,691.8,8,79.9
464,15.48,237,car,0.36,0.2,664.9,52.9,723.3,26.6,694.1,8,26.1
465,15.52,226,car,0.58,884.2,363.7,964.7,432.7,924.4,398.2,4,96.5
465,15.52,224,car,0.33,1121.7,659.6,1185.6,725.4,1153.7,692.5,8,80.9
465,15.52,237,car,0.36,1.6,664.7,65.5,724.1,33.6,694.4,8,33.6
465,15.52,234,car,0.51,749.5,616.4,821.6,662.9,785.5,639.7,7,100.4
465,15.52,221,car,0.32,286.7,259.9,355.6,314.5,321.1,287.2,2,78.9
466,15.55,226,car,0.57,866.1,362.8,948.3,432.4,907.2,397.6,4,97.0
466,15.55,224,car,0.48,1134.4,660.4,1199.8,726.2,1167.1,693.3,8,81.7
466,15.55,234,car,0.46,769.3,616.8,837.6,662.8,803.4,639.8,7,101.1
467,15.59,226,car,0.55,849.3,364.5,930.5,431.8,889.9,398.2,4,97.1
467,15.59,221,car,0.34,263.2,258.1,328.1,317.8,295.6,288.0,2,78.7
468,15.62,226,car,0.59,834.0,364.7,915.3,432.1,874.6,398.4,4,96.6
468,15.62,240,car,0.39,1704.6,682.2,1820.2,736.1,1762.4,709.2,9,0.0
468,15.62,221,car,0.37,245.1,256.1,313.8,315.3,279.5,285.7,2,79.2
468,15.62,234,car,0.50,802.5,616.1,872.6,663.4,837.6,639.7,7,100.7
469,15.65,226,car,0.51,819.3,363.7,897.2,431.6,858.2,397.7,4,96.8
469,15.65,240,car,0.50,1719.4,678.9,1834.2,734.7,1776.8,706.8,9,86.1
469,15.65,242,car,0.47,43.0,660.9,116.3,726.6,79.6,693.7,8,0.0
469,15.65,234,car,0.58,819.0,614.1,892.8,663.2,855.9,638.7,7,100.8
470,15.69,226,car,0.52,804.9,366.0,882.3,430.9,843.6,398.5,4,95.4
470,15.69,240,car,0.55,1737.1,680.1,1849.5,733.7,1793.3,706.9,9,91.4
470,15.69,242,car,0.46,50.9,662.2,125.0,726.2,87.9,694.2,8,48.9
470,15.69,234,car,0.54,837.7,609.7,909.2,663.8,873.4,636.8,7,102.1
470,15.69,221,car,0.32,220.6,256.7,287.6,312.5,254.1,284.6,2,78.8
471,15.72,226,car,0.53,789.3,365.6,866.0,431.7,827.6,398.6,4,95.9
471,15.72,240,car,0.61,1753.5,680.8,1865.7,731.7,1809.6,706.3,9,93.0
471,15.72,242,car,0.39,67.6,665.2,137.7,725.2,102.7,695.2,8,68.0
471,15.72,234,car,0.49,850.1,609.8,923.8,662.7,886.9,636.3,7,100.3
472,15.75,226,car,0.51,770.8,362.6,849.9,430.6,810.4,396.6,4,96.5
472,15.75,240,car,0.61,1768.8,680.9,1881.6,732.4,1825.2,706.7,9,92.7
472,15.75,242,car,0.47,82.8,666.6,149.1,724.8,116.0,695.7,8,71.5
472,15.75,234,car,0.53,867.0,609.5,940.6,663.3,903.8,636.4,7,99.9
472,15.75,224,car,0.34,1217.8,671.7,1286.9,732.6,1252.3,702.1,9,82.0
472,15.75,221,car,0.52,192.4,256.8,260.9,307.2,226.6,282.0,2,78.8
473,15.79,226,car,0.53,755.6,363.6,835.1,430.4,795.3,397.0,4,94.9
473,15.79,240,car,0.58,1783.9,681.7,1895.5,732.7,1839.7,707.2,9,91.2
473,15.79,242,car,0.32,94.6,666.0,162.1,725.8,128.4,695.9,8,71.9
473,15.79,234,car,0.55,886.5,611.2,961.2,664.5,923.9,637.8,7,102.2
473,15.79,224,car,0.46,1230.3,665.1,1301.4,733.6,1265.9,699.4,9,81.7
473,15.79,221,car,0.44,176.9,256.9,248.9,308.3,212.9,282.6,2,79.0
474,15.82,226,car,0.58,740.5,361.7,821.0,431.0,780.7,396.4,4,95.1
474,15.82,240,car,0.51,1798.6,680.0,1913.0,733.2,1855.8,706.6,9,91.9
474,15.82,242,car,0.49,104.0,665.7,173.8,724.0,138.9,694.9,8,69.9
474,15.82,234,car,0.50,905.7,613.2,977.5,663.8,941.6,638.5,7,102.2
474,15.82,224,car,0.49,1243.0,667.3,1316.2,734.1,1279.6,700.7,9,82.4
474,15.82,221,car,0.53,166.7,258.2,236.1,310.1,201.4,284.1,2,78.8
475,15.85,226,car,0.57,723.5,362.3,801.9,431.3,762.7,396.8,4,95.5
475,15.85,242,car,0.49,117.6,664.7,186.8,724.0,152.2,694.3,8,71.3
475,15.85,234,car,0.48,919.8,612.7,992.8,663.1,956.3,637.9,7,101.4
475,15.85,224,car,0.44,1258.4,667.1,1330.2,734.0,1294.3,700.6,9,82.5
475,15.85,221,car,0.39,149.9,257.2,222.4,314.9,186.1,286.0,2,78.9
476,15.89,226,car,0.55,707.6,364.5,784.3,430.9,745.9,397.7,4,95.6
476,15.89,242,car,0.51,129.0,666.2,194.7,724.8,161.9,695.5,8,69.3
476,15.89,234,car,0.59,938.2,612.1,1011.5,663.3,974.8,637.7,7,101.7
476,15.89,224,car,0.56,1273.7,664.5,1345.4,732.3,1309.6,698.4,9,82.5
476,15.89,221,car,0.54,139.7,257.3,209.0,312.8,174.4,285.1,2,78.4
476,15.89,240,car,0.55,1829.1,679.9,1920.0,734.1,1874.5,707.0,9,82.7
477,15.92,226,car,0.56,692.5,364.7,770.4,430.8,731.4,397.8,4,95.4
477,15.92,242,car,0.39,139.4,666.5,204.0,723.7,171.7,695.1,8,67.9
477,15.92,234,car,0.46,957.2,612.1,1028.4,663.3,992.8,637.7,7,101.4
477,15.92,224,car,0.59,1283.2,665.1,1358.1,731.8,1320.7,698.5,9,81.9
477,15.92,221,car,0.57,126.1,255.4,196.4,314.4,161.3,284.9,2,78.4
477,15.92,240,car,0.59,1843.6,676.7,1920.0,735.7,1881.8,706.2,9,78.3
478,15.95,226,car,0.53,676.8,363.6,750.9,430.3,713.8,396.9,4,95.6
478,15.95,242,car,0.50,149.7,667.0,214.6,723.3,182.2,695.1,8,67.2
478,15.95,234,car,0.30,975.5,615.5,1046.6,661.9,1011.0,638.7,7,102.3
478,15.95,224,car,0.65,1296.4,665.6,1373.3,732.7,1334.9,699.1,9,81.5
478,15.95,221,car,0.43,116.2,256.6,183.2,310.7,149.7,283.6,2,78.0
478,15.95,240,car,0.61,1859.9,676.2,1920.0,736.2,1889.9,706.2,9,75.3
479,15.99,226,car,0.45,657.4,364.5,734.9,430.3,696.2,397.4,4,95.8
479,15.99,242,car,0.31,165.2,667.5,230.2,723.2,197.7,695.4,8,69.6
479,15.99,234,car,0.56,989.4,613.2,1062.8,663.0,1026.1,638.1,7,101.4
479,15.99,224,car,0.60,1312.2,665.5,1383.4,732.0,1347.8,698.7,9,81.6
479,15.99,221,car,0.56,102.9,255.6,169.9,311.2,136.4,283.4,2,78.0
480,16.02,226,car,0.54,642.0,364.7,721.2,431.1,681.6,397.9,4,94.5
480,16.02,242,car,0.57,177.4,668.2,243.3,724.3,210.4,696.2,9,70.1
480,16.02,234,car,0.48,1009.2,613.2,1082.0,663.7,1045.6,638.4,7,102.0
480,16.02,224,car,0.59,1327.2,666.6,1392.6,731.3,1359.9,699.0,9,81.7
480,16.02,221,car,0.56,85.8,255.2,156.4,312.7,121.1,284.0,2,78.9
481,16.05,226,car,0.42,626.2,362.7,702.7,430.9,664.5,396.8,4,95.4
481,16.05,242,car,0.53,191.6,667.8,256.4,723.2,224.0,695.5,8,71.0
481,16.05,234,car,0.41,1027.2,613.2,1104.1,663.9,1065.7,638.5,7,103.5
481,16.05,224,car,0.39,1343.5,669.4,1410.2,731.1,1376.9,700.2,9,83.0
481,16.05,221,car,0.59,73.3,255.0,143.4,312.4,108.3,283.7,2,78.5
482,16.09,226,car,0.41,609.8,364.5,687.2,430.4,648.5,397.5,4,95.2
482,16.09,242,car,0.57,201.1,666.0,267.1,723.7,234.1,694.8,8,70.1
482,16.09,234,car,0.49,1041.6,610.3,1117.2,663.6,1079.4,637.0,7,101.4
482,16.09,221,car,0.55,55.4,252.8,129.8,313.6,92.6,283.2,2,79.9
483,16.12,226,car,0.58,594.4,365.0,672.9,431.0,633.6,398.0,4,95.3
483,16.12,242,car,0.41,210.0,664.1,279.1,723.3,244.5,693.7,8,71.1
483,16.12,234,car,0.49,1060.0,608.9,1134.2,664.1,1097.1,636.5,7,101.5
483,16.12,221,car,0.57,44.3,252.6,117.4,313.8,80.9,283.2,2,78.1
483,16.12,224,car,0.57,1376.7,669.3,1440.5,730.1,1408.6,699.7,9,84.1
484,16.15,226,car,0.43,578.0,362.4,655.5,430.9,616.7,396.7,4,95.7
484,16.15,242,car,0.50,220.6,664.6,290.0,723.1,255.3,693.9,8,69.3
484,16.15,234,car,0.54,1076.2,611.8,1152.2,665.7,1114.2,638.8,7,103.1
484,16.15,221,car,0.51,28.8,254.4,103.6,313.0,66.2,283.7,2,79.2
484,16.15,224,car,0.49,1386.6,668.6,1455.6,731.1,1421.1,699.9,9,83.1
485,16.19,226,car,0.44,561.0,364.4,639.0,430.9,600.0,397.6,4,95.5
485,16.19,242,car,0.46,233.7,661.5,298.5,723.1,266.1,692.3,8,68.1
485,16.19,234,car,0.55,1090.1,613.2,1168.3,665.9,1129.2,639.6,7,102.3
485,16.19,221,car,0.46,20.2,255.9,91.0,313.6,55.6,284.7,2,77.6
485,16.19,224,car,0.60,1394.1,664.0,1470.1,730.6,1432.1,697.3,9,82.3
486,16.22,226,car,0.56,544.3,363.2,624.5,431.8,584.4,397.5,4,95.7
486,16.22,242,car,0.48,245.3,662.5,310.5,723.5,277.9,693.0,8,67.9
486,16.22,234,car,0.52,1107.7,612.0,1184.3,665.4,1146.0,638.7,7,100.8
486,16.22,221,car,0.53,3.2,254.2,76.3,313.1,39.8,283.6,2,78.6
486,16.22,224,car,0.56,1411.6,664.6,1485.2,731.0,1448.4,697.8,9,82.6
487,16.25,226,car,0.39,527.6,361.4,608.2,430.5,567.9,395.9,4,96.6
487,16.25,242,car,0.42,258.4,663.6,321.7,722.9,290.0,693.3,8,68.6
487,16.25,234,car,0.58,1125.9,609.9,1203.5,665.9,1164.7,637.9,7,101.2
487,16.25,221,car,0.47,0.0,255.9,63.3,310.9,31.6,283.4,2,77.0
487,16.25,224,car,0.57,1424.4,666.8,1498.1,730.4,1461.3,698.6,9,82.3
488,16.29,226,car,0.48,510.1,362.7,593.4,430.8,551.8,396.8,4,95.7
488,16.29,242,car,0.46,267.7,665.9,334.1,723.2,300.9,694.6,8,67.5
488,16.29,234,car,0.40,1147.2,609.5,1219.8,664.3,1183.5,636.9,7,103.1
488,16.29,224,car,0.65,1438.6,665.1,1510.6,730.2,1474.6,697.7,9,82.2
489,16.32,226,car,0.50,494.5,364.4,576.5,431.1,535.5,397.8,4,95.5
489,16.32,242,car,0.49,278.6,668.7,344.3,722.8,311.4,695.8,8,67.9
489,16.32,234,car,0.41,1164.7,609.3,1236.2,662.6,1200.4,636.0,7,102.4
489,16.32,224,car,0.56,1452.8,666.6,1524.2,729.5,1488.5,698.0,9,81.9
490,16.35,226,car,0.44,480.5,363.1,559.9,431.0,520.2,397.0,4,95.9
490,16.35,242,car,0.42,289.8,666.4,355.6,722.7,322.7,694.6,8,68.5
490,16.35,234,car,0.34,1182.6,610.4,1253.7,661.9,1218.1,636.2,7,102.3
490,16.35,224,car,0.64,1467.2,666.1,1539.5,729.2,1503.4,697.6,9,81.7
491,16.39,226,car,0.31,464.1,363.3,541.8,431.6,502.9,397.5,4,95.7
491,16.39,242,car,0.48,301.0,665.3,367.0,723.2,334.0,694.3,8,68.9
491,16.39,234,car,0.53,1199.8,611.9,1273.9,662.3,1236.9,637.1,7,102.5
491,16.39,224,car,0.64,1482.8,666.9,1556.4,729.4,1519.6,698.1,9,83.8
492,16.42,242,car,0.46,312.7,665.5,380.3,724.1,346.5,694.8,8,67.5
492,16.42,234,car,0.45,1216.5,609.1,1290.3,662.0,1253.4,635.5,7,103.2
492,16.42,224,car,0.70,1497.1,666.9,1569.9,728.7,1533.5,697.8,9,83.7
493,16.45,242,car,0.55,322.9,667.9,391.8,724.1,357.4,696.0,9,66.7
493,16.45,234,car,0.58,1231.0,607.3,1305.3,661.7,1268.1,634.5,7,101.0
493,16.45,224,car,0.70,1511.5,664.9,1582.0,728.5,1546.8,696.7,9,83.8
494,16.49,242,car,0.59,334.5,666.8,402.5,723.6,368.5,695.2,8,65.6
494,16.49,234,car,0.54,1249.5,606.0,1323.8,662.0,1286.6,634.0,7,100.3
494,16.49,224,car,0.68,1522.3,664.6,1594.8,728.3,1558.5,696.5,9,83.7
494,16.49,226,car,0.33,421.1,364.2,491.3,429.6,456.2,396.9,4,94.4
495,16.52,242,car,0.54,344.3,667.5,413.1,724.6,378.7,696.0,9,65.6
495,16.52,234,car,0.54,1267.7,603.5,1345.2,663.3,1306.5,633.4,7,103.1
495,16.52,224,car,0.68,1537.1,667.0,1609.7,729.1,1573.4,698.0,9,82.8
495,16.52,226,car,0.59,399.9,364.8,478.0,430.3,439.0,397.6,4,95.4
496,16.55,242,car,0.54,356.1,666.7,425.5,725.0,390.8,695.9,8,66.4
496,16.55,234,car,0.39,1282.0,604.8,1362.2,663.3,1322.1,634.1,7,102.1
496,16.55,224,car,0.60,1553.6,667.1,1625.4,731.1,1589.5,699.1,9,82.1
496,16.55,226,car,0.49,385.3,364.5,461.8,429.2,423.5,396.8,4,94.8
497,16.59,242,car,0.62,365.8,667.8,437.5,725.3,401.6,696.5,9,66.4
497,16.59,234,car,0.56,1300.6,607.0,1377.6,664.2,1339.1,635.6,7,102.1
497,16.59,224,car,0.62,1569.7,670.3,1640.9,731.9,1605.3,701.1,9,83.6
497,16.59,226,car,0.36,368.6,365.2,445.2,428.9,406.9,397.0,4,95.0
498,16.62,242,car,0.58,378.8,668.7,449.3,725.3,414.1,697.0,9,67.2
498,16.62,234,car,0.51,1321.1,610.1,1392.4,663.8,1356.7,637.0,7,103.3
498,16.62,224,car,0.61,1582.8,668.4,1653.7,733.9,1618.3,701.2,9,84.5
498,16.62,226,car,0.42,353.8,367.7,430.3,428.6,392.1,398.1,4,95.0
499,16.65,242,car,0.63,389.1,669.8,461.3,724.7,425.2,697.2,9,66.9
499,16.65,234,car,0.38,1341.3,610.6,1412.0,663.1,1376.6,636.9,7,104.7
499,16.65,224,car,0.58,1598.1,667.6,1667.2,732.8,1632.7,700.2,9,83.6
500,16.69,242,car,0.65,402.5,668.3,472.0,723.8,437.2,696.1,9,66.8
500,16.69,234,car,0.41,1360.1,611.6,1429.6,662.3,1394.9,637.0,7,104.5
500,16.69,224,car,0.63,1611.8,671.6,1683.0,733.5,1647.4,702.5,9,84.5
500,16.69,226,car,0.40,316.4,367.6,398.2,424.2,357.3,395.9,4,95.7
501,16.72,242,car,0.61,412.4,666.0,483.8,723.7,448.1,694.9,8,66.8
501,16.72,234,car,0.47,1377.9,611.4,1447.7,662.8,1412.8,637.1,7,104.0
501,16.72,224,car,0.52,1625.2,672.5,1695.5,733.2,1660.3,702.8,9,84.3
501,16.72,226,car,0.50,301.0,365.5,387.2,426.0,344.1,395.7,4,94.4
502,16.75,242,car,0.56,421.5,663.9,493.6,723.7,457.5,693.8,8,66.3
502,16.75,224,car,0.56,1640.0,671.4,1711.9,733.5,1675.9,702.4,9,85.1
502,16.75,226,car,0.33,285.1,364.0,370.0,426.2,327.5,395.1,4,94.7
503,16.79,242,car,0.54,434.2,664.1,506.0,724.8,470.1,694.5,8,66.9
503,16.79,224,car,0.64,1655.0,669.4,1725.9,733.4,1690.5,701.4,9,84.9
503,16.79,226,car,0.30,268.8,368.1,349.5,429.4,309.1,398.7,4,95.4
504,16.82,242,car,0.42,448.2,662.3,515.4,724.3,481.8,693.3,8,67.1
504,16.82,224,car,0.62,1668.9,671.1,1738.9,732.8,1703.9,701.9,9,83.7
504,16.82,226,car,0.42,256.3,366.6,333.7,428.3,295.0,397.4,4,94.7
505,16.85,242,car,0.50,460.5,666.3,527.7,725.5,494.1,695.9,8,67.0
505,16.85,224,car,0.68,1680.9,669.3,1752.5,733.3,1716.7,701.3,9,83.1
505,16.85,226,car,0.35,240.8,365.8,318.4,424.7,279.6,395.2,4,94.4
505,16.85,234,car,0.34,1443.0,608.2,1518.0,664.9,1480.5,636.6,7,103.3
506,16.89,242,car,0.54,472.7,666.8,538.3,724.9,505.5,695.9,8,67.2
506,16.89,224,car,0.52,1697.8,670.2,1766.9,735.0,1732.4,702.6,9,84.3
506,16.89,226,car,0.35,224.2,367.7,303.3,425.5,263.7,396.6,4,94.6
507,16.92,242,car,0.55,482.2,663.1,551.2,725.3,516.7,694.2,8,67.2
507,16.92,224,car,0.68,1709.4,671.1,1784.1,735.1,1746.8,703.1,9,85.5
507,16.92,234,car,0.47,1478.6,611.2,1557.5,662.9,1518.1,637.1,7,104.1
508,16.95,242,car,0.56,494.3,664.7,561.6,725.5,527.9,695.1,8,67.7
508,16.95,224,car,0.70,1724.8,670.8,1798.2,734.7,1761.5,702.8,9,85.4
508,16.95,234,car,0.36,1495.4,609.3,1571.9,661.0,1533.6,635.2,7,103.0
509,16.99,242,car,0.49,505.9,664.6,573.1,725.2,539.5,694.9,8,67.5
509,16.99,224,car,0.70,1736.9,668.4,1811.9,734.0,1774.4,701.2,9,83.9
509,16.99,234,car,0.55,1511.8,609.2,1588.5,660.9,1550.1,635.0,7,103.0
510,17.02,242,car,0.56,517.0,666.8,583.6,725.8,550.3,696.3,9,67.4
510,17.02,224,car,0.67,1751.0,670.0,1827.5,734.2,1789.3,702.1,9,83.5
510,17.02,226,car,0.40,161.8,365.8,239.7,429.3,200.8,397.6,4,93.8
511,17.05,242,car,0.51,527.5,663.1,596.2,725.4,561.8,694.3,8,67.1
511,17.05,224,car,0.62,1766.7,670.7,1841.3,734.6,1804.0,702.7,9,84.3
511,17.05,226,car,0.37,146.8,364.9,225.2,428.8,186.0,396.9,4,93.8
512,17.09,242,car,0.58,539.8,663.2,608.4,725.4,574.1,694.3,8,67.6
512,17.09,224,car,0.67,1782.2,669.9,1856.9,733.5,1819.6,701.7,9,84.8
513,17.12,242,car,0.57,551.9,662.1,620.7,725.8,586.3,693.9,8,67.6
513,17.12,224,car,0.65,1797.5,671.7,1871.7,733.0,1834.6,702.3,9,84.9
513,17.12,226,car,0.39,115.5,362.1,196.1,428.8,155.8,395.4,4,92.8
514,17.15,242,car,0.58,561.3,663.7,631.2,727.4,596.3,695.5,8,67.2
514,17.15,224,car,0.60,1812.4,669.2,1883.7,733.2,1848.0,701.2,9,85.2
515,17.19,242,car,0.56,572.0,662.3,642.7,728.2,607.4,695.3,8,68.0
515,17.19,224,car,0.51,1826.4,672.6,1899.5,733.2,1862.9,702.9,9,84.8
516,17.22,242,car,0.59,581.8,662.0,655.1,728.3,618.4,695.2,8,67.3
516,17.22,224,car,0.44,1844.1,674.0,1915.5,733.4,1879.8,703.7,9,85.9
516,17.22,226,car,0.31,65.1,364.8,150.4,426.9,107.7,395.9,4,93.1
517,17.25,242,car,0.59,594.1,663.9,667.3,727.3,630.7,695.6,8,67.6
517,17.25,224,car,0.41,1858.7,674.8,1920.0,735.0,1889.4,704.9,9,84.2
517,17.25,248,car,0.52,189.8,657.5,249.0,707.2,219.4,682.4,8,0.0
518,17.29,242,car,0.56,606.2,664.3,679.4,726.2,642.8,695.2,8,67.5
518,17.29,224,car,0.41,1873.9,670.4,1920.0,739.4,1896.9,704.9,9,81.8
518,17.29,248,car,0.44,196.9,655.9,259.5,708.4,228.2,682.1,8,52.3
519,17.32,242,car,0.59,618.1,663.1,688.3,725.2,653.2,694.2,8,67.0
519,17.32,248,car,0.41,204.2,652.1,272.3,707.6,238.3,679.9,8,56.2
520,17.35,242,car,0.58,629.1,660.9,700.0,725.8,664.5,693.3,8,67.1
520,17.35,248,car,0.35,221.5,651.4,284.4,709.2,253.0,680.3,8,66.2
520,17.35,226,car,0.40,0.2,364.3,83.4,427.9,41.8,396.1,4,93.6
521,17.39,242,car,0.43,637.8,662.0,708.9,724.4,673.4,693.2,8,66.0
521,17.39,248,car,0.44,235.7,651.7,297.8,709.1,266.8,680.4,8,69.9
521,17.39,226,car,0.40,0.0,365.7,65.1,431.3,32.6,398.5,4,92.2
522,17.42,242,car,0.43,648.9,663.4,720.7,725.9,684.8,694.7,8,65.9
522,17.42,248,car,0.46,246.1,649.9,309.8,708.1,277.9,679.0,8,69.2
523,17.45,242,car,0.32,660.7,663.4,730.6,727.0,695.6,695.2,8,66.0
523,17.45,248,car,0.47,259.6,650.5,322.6,707.7,291.1,679.1,8,70.6
